course_id,course_title,skill,skill_category,skill_difficulty,confidence,extraction_method,cluster
C13059,Design Basics of RCC Buildings,rcc buildings,extracted,intermediate,0.6,nlp_extraction,0
C13062,H2O GPTe Learning Path,h2o gpte learning path,extracted,intermediate,0.6,nlp_extraction,4
C13063,Installing Anthos Service Mesh on Google Kubernetes Engine,kubernetes,cloud_computing,advanced,0.9,taxonomy_match,0
C13067,ChatGPT for Web Design - Create Amazing Websites ,web design,design,intermediate,0.9,taxonomy_match,0
C13067,ChatGPT for Web Design - Create Amazing Websites ,chatgpt,extracted,intermediate,0.6,nlp_extraction,0
C13073,AWS Certified Machine Learning - Specialty,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C13073,AWS Certified Machine Learning - Specialty,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13077,Mastering Linux Command Line,linux command line,extracted,intermediate,0.6,nlp_extraction,0
C13083,Defining Strategic Business Leadership - SBL 1,leadership,project_management,intermediate,0.9,taxonomy_match,0
C13084,SQL Server数据库技术,sql,programming,intermediate,0.9,taxonomy_match,0
C13085,"Air Conditioning Equipment Selection, Design and Sizing",air conditioning equipment selection,extracted,intermediate,0.6,nlp_extraction,0
C13085,"Air Conditioning Equipment Selection, Design and Sizing",design,extracted,intermediate,0.6,nlp_extraction,9
C13092,Data Science Project: MATLAB for the Real World,matlab,programming,intermediate,0.9,taxonomy_match,0
C13100,Making Math Click: Understand Math Without Fear,math,extracted,intermediate,0.6,nlp_extraction,0
C13100,Making Math Click: Understand Math Without Fear,fear,extracted,intermediate,0.6,nlp_extraction,0
C13101,Data Analysis,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C13105,Create professional mockups on Moqups,professional mockups,extracted,intermediate,0.6,nlp_extraction,0
C13105,Create professional mockups on Moqups,moqups,extracted,intermediate,0.6,nlp_extraction,0
C13109,Learn Typescript,typescript,programming,intermediate,0.9,taxonomy_match,0
C13119,(c++)  تعلم أساسيات لغة سي بلس بلس من خلال التطبيق العملي,c++,programming,intermediate,0.9,taxonomy_match,0
C13126,Creating a Looker Modeled Query and Working with Quick Start,a looker modeled query,extracted,intermediate,0.6,nlp_extraction,0
C13127,Compute Resources in Azure,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C13130,Functional Programming in Scala Capstone,functional programming,software_engineering,intermediate,0.9,taxonomy_match,0
C13130,Functional Programming in Scala Capstone,scala,programming,intermediate,0.9,taxonomy_match,0
C13134,Building Resilient Streaming Analytics Systems on GC - 한국어,resilient streaming analytics systems,extracted,intermediate,0.6,nlp_extraction,0
C13135,Programming Reactive Systems (Scala 2 version),scala,programming,intermediate,0.9,taxonomy_match,0
C13136,MS Teams – Getting Started and Team Management,team management,project_management,intermediate,0.9,taxonomy_match,0
C13140,Sustainability in Business: Building a Greener Future,sustainability,extracted,intermediate,0.6,nlp_extraction,0
C13140,Sustainability in Business: Building a Greener Future,business,extracted,intermediate,0.6,nlp_extraction,14
C13140,Sustainability in Business: Building a Greener Future,a greener future,extracted,intermediate,0.6,nlp_extraction,0
C13141,"Capstone: Retrieving, Processing, and Visualizing Data with Python",python,programming,intermediate,0.9,taxonomy_match,0
C13142,Master Black & White Editing in Affinity Photo,master black,extracted,intermediate,0.6,nlp_extraction,8
C13142,Master Black & White Editing in Affinity Photo,white,extracted,intermediate,0.6,nlp_extraction,0
C13142,Master Black & White Editing in Affinity Photo,editing,extracted,intermediate,0.6,nlp_extraction,0
C13144,How to use roadmaps in Jira,roadmaps,extracted,intermediate,0.6,nlp_extraction,0
C13144,How to use roadmaps in Jira,jira,extracted,intermediate,0.6,nlp_extraction,0
C13145,Python for Data Visualization and Analysis,python,programming,intermediate,0.9,taxonomy_match,0
C13145,Python for Data Visualization and Analysis,data visualization,data_science,intermediate,0.9,taxonomy_match,11
C13148,Linear Algebra for Machine Learning and Data Science,linear algebra,mathematics,intermediate,0.9,taxonomy_match,0
C13148,Linear Algebra for Machine Learning and Data Science,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13149,Unreal Engine: Build a Turret Shooter with Blueprints,unreal engine,extracted,intermediate,0.6,nlp_extraction,0
C13149,Unreal Engine: Build a Turret Shooter with Blueprints,a turret shooter,extracted,intermediate,0.6,nlp_extraction,0
C13149,Unreal Engine: Build a Turret Shooter with Blueprints,blueprints,extracted,intermediate,0.6,nlp_extraction,0
C13152,VR with Unity: Build your first Meta Quest VR Project,unity,extracted,intermediate,0.6,nlp_extraction,0
C13152,VR with Unity: Build your first Meta Quest VR Project,your first meta quest,extracted,intermediate,0.6,nlp_extraction,5
C13152,VR with Unity: Build your first Meta Quest VR Project,vr project,extracted,intermediate,0.6,nlp_extraction,2
C13157,Master Java Web Services and REST API with Spring Boot,java,programming,intermediate,0.9,taxonomy_match,0
C13157,Master Java Web Services and REST API with Spring Boot,master java web services,extracted,intermediate,0.6,nlp_extraction,0
C13157,Master Java Web Services and REST API with Spring Boot,rest api,extracted,intermediate,0.6,nlp_extraction,0
C13158,Introduction to Data Engineering on Google Cloud - Français,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13159,DevOps Essentials and Version Control with Git,devops,software_engineering,intermediate,0.9,taxonomy_match,0
C13159,DevOps Essentials and Version Control with Git,version control,software_engineering,intermediate,0.9,taxonomy_match,0
C13159,DevOps Essentials and Version Control with Git,git,software_engineering,intermediate,0.9,taxonomy_match,0
C13160,Create a Project Management Tracker using Microsoft Excel,a project management tracker,extracted,intermediate,0.6,nlp_extraction,2
C13160,Create a Project Management Tracker using Microsoft Excel,microsoft excel,extracted,intermediate,0.6,nlp_extraction,0
C13162,عكس وتكامل تسلسل الحمض النووي (DNA ، RNA) باستخدام R,r,programming,intermediate,0.9,taxonomy_match,0
C13167,"Open-Source QA: Cypress, JMeter & xUnit Testing",testing,software_engineering,intermediate,0.9,taxonomy_match,0
C13169,Google Cloud Product Fundamentals auf Deutsch,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13172,Exam Prep: AWS Certified Cloud Practitioner Foundations,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C13174,Introduction to Probability and Data with R,probability,mathematics,intermediate,0.9,taxonomy_match,0
C13174,Introduction to Probability and Data with R,r,programming,intermediate,0.9,taxonomy_match,0
C13177,Monitoring and Backup in Azure ,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C13180,Using Google Cloud Services with Apigee X,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13180,Using Google Cloud Services with Apigee X,google cloud services,extracted,intermediate,0.6,nlp_extraction,1
C13180,Using Google Cloud Services with Apigee X,apigee,extracted,intermediate,0.6,nlp_extraction,0
C13183,Running Distributed TensorFlow using Vertex AI,distributed tensorflow,extracted,intermediate,0.6,nlp_extraction,0
C13183,Running Distributed TensorFlow using Vertex AI,vertex,extracted,intermediate,0.6,nlp_extraction,0
C13184,"ML Parameters Optimization: GridSearch, Bayesian, Random",optimization,mathematics,advanced,0.9,taxonomy_match,0
C13185,Cloud: Platform as a Service - Master's,platform,extracted,intermediate,0.6,nlp_extraction,0
C13185,Cloud: Platform as a Service - Master's,a service - master,extracted,intermediate,0.6,nlp_extraction,0
C13187,Street Photography: Post-Production & Lifelong Practice,photography,multimedia,intermediate,0.9,taxonomy_match,0
C13187,Street Photography: Post-Production & Lifelong Practice,post,extracted,intermediate,0.6,nlp_extraction,0
C13187,Street Photography: Post-Production & Lifelong Practice,production & lifelong practice,extracted,intermediate,0.6,nlp_extraction,0
C13189,"Deploy, Scale, and Update Your Website on Google Kubernetes Engine",kubernetes,cloud_computing,advanced,0.9,taxonomy_match,0
C13190,Fundamentals of Software Architecture for Big Data,software architecture,software_engineering,advanced,0.9,taxonomy_match,0
C13190,Fundamentals of Software Architecture for Big Data,big data,data_science,intermediate,0.9,taxonomy_match,11
C13194,Design Prompts for Everyday Work Tasks,design prompts,extracted,intermediate,0.6,nlp_extraction,9
C13194,Design Prompts for Everyday Work Tasks,everyday work tasks,extracted,intermediate,0.6,nlp_extraction,0
C13197,Data and Machine Learning for Technical Product Managers,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13198,New Product Development - develop your own new product,new product development,extracted,intermediate,0.6,nlp_extraction,0
C13198,New Product Development - develop your own new product,your own new product,extracted,intermediate,0.6,nlp_extraction,0
C13203,Present with Purpose: Create/Deliver Effective Presentations,purpose,extracted,intermediate,0.6,nlp_extraction,0
C13203,Present with Purpose: Create/Deliver Effective Presentations,effective presentations,extracted,intermediate,0.6,nlp_extraction,0
C13204,Gemini for DevOps Engineers - Español,devops,software_engineering,intermediate,0.9,taxonomy_match,0
C13206,Secure Access with Azure Active Directory,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C13207,Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems,developing countries,extracted,intermediate,0.6,nlp_extraction,0
C13207,Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems,part,extracted,intermediate,0.6,nlp_extraction,0
C13207,Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems,complex problems,extracted,intermediate,0.6,nlp_extraction,0
C13213,Production Machine Learning Systems - Português Brasileiro ,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13213,Production Machine Learning Systems - Português Brasileiro ,production machine,extracted,intermediate,0.6,nlp_extraction,4
C13213,Production Machine Learning Systems - Português Brasileiro ,systems - português brasileiro,extracted,intermediate,0.6,nlp_extraction,13
C13216,NLP – Embeddings & Text Preprocessing in Python,python,programming,intermediate,0.9,taxonomy_match,0
C13227,Urban Landscapes of Care - Designing child friendly cities,urban landscapes,extracted,intermediate,0.6,nlp_extraction,0
C13237,تصميم نظام تكنولوجيا المعلومات على Azure:إنشاء بنية تحتية,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C13242,Leadership in the Family Business,leadership,project_management,intermediate,0.9,taxonomy_match,0
C13244,Continuous Delivery Pipelines with Spinnaker and Kubernetes Engine,kubernetes,cloud_computing,advanced,0.9,taxonomy_match,0
C13248,"Transmedia Storytelling: Narrative worlds, emerging technologies, and global audiences",storytelling,communication,intermediate,0.9,taxonomy_match,0
C13251,Data Analytics Engineering: Probability & Techniques,probability,mathematics,intermediate,0.9,taxonomy_match,0
C13258,Advanced Git and GitHub Practices,git,software_engineering,intermediate,0.9,taxonomy_match,0
C13258,Advanced Git and GitHub Practices,advanced git,extracted,intermediate,0.6,nlp_extraction,0
C13258,Advanced Git and GitHub Practices,github practices,extracted,intermediate,0.6,nlp_extraction,12
C13259,Machine Learning,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13260,Practical Python for AI Coding 1,python,programming,intermediate,0.9,taxonomy_match,0
C13262,Continuous Delivery with Google Cloud Deploy,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13263,AppSheet to Google Chat using Webhooks from Automation Bots,appsheet,extracted,intermediate,0.6,nlp_extraction,0
C13263,AppSheet to Google Chat using Webhooks from Automation Bots,google chat,extracted,intermediate,0.6,nlp_extraction,1
C13263,AppSheet to Google Chat using Webhooks from Automation Bots,webhooks,extracted,intermediate,0.6,nlp_extraction,0
C13263,AppSheet to Google Chat using Webhooks from Automation Bots,automation bots,extracted,intermediate,0.6,nlp_extraction,0
C13264,Advanced Angular Topics,angular,programming,intermediate,0.9,taxonomy_match,0
C13267,Understanding Clinical Research: Behind the Statistics,research,analytical,intermediate,0.9,taxonomy_match,0
C13267,Understanding Clinical Research: Behind the Statistics,statistics,data_science,intermediate,0.9,taxonomy_match,0
C13267,Understanding Clinical Research: Behind the Statistics,clinical research,extracted,intermediate,0.6,nlp_extraction,0
C13267,Understanding Clinical Research: Behind the Statistics,the statistics,extracted,intermediate,0.6,nlp_extraction,7
C13269,International Communication and East Asian Affairs (1),communication,project_management,intermediate,0.9,taxonomy_match,0
C13272, Using Design to Generate Innovative Business Solutions,design,extracted,intermediate,0.6,nlp_extraction,9
C13272, Using Design to Generate Innovative Business Solutions,innovative business solutions,extracted,intermediate,0.6,nlp_extraction,0
C13273,ChatGPT 4o for Beginners: Create Social Media Content,chatgpt 4o,extracted,intermediate,0.6,nlp_extraction,0
C13273,ChatGPT 4o for Beginners: Create Social Media Content,beginners,extracted,intermediate,0.6,nlp_extraction,0
C13273,ChatGPT 4o for Beginners: Create Social Media Content,social media content,extracted,intermediate,0.6,nlp_extraction,0
C13279,"Applied Plotting, Charting & Data Representation in Python",python,programming,intermediate,0.9,taxonomy_match,0
C13279,"Applied Plotting, Charting & Data Representation in Python",applied plotting,extracted,intermediate,0.6,nlp_extraction,0
C13279,"Applied Plotting, Charting & Data Representation in Python",data,extracted,intermediate,0.6,nlp_extraction,11
C13282,The Raspberry Pi Platform and Python Programming for the Raspberry Pi,python,programming,intermediate,0.9,taxonomy_match,0
C13283,Effective Collaboration & Teamwork Skills for Professionals,collaboration,communication,intermediate,0.9,taxonomy_match,0
C13287,International Leadership and Organizational Behavior,leadership,project_management,intermediate,0.9,taxonomy_match,0
C13289,Planning & Design of Sanitation Systems and Technologies,planning,extracted,intermediate,0.6,nlp_extraction,0
C13289,Planning & Design of Sanitation Systems and Technologies,design,extracted,intermediate,0.6,nlp_extraction,9
C13289,Planning & Design of Sanitation Systems and Technologies,sanitation systems,extracted,intermediate,0.6,nlp_extraction,13
C13289,Planning & Design of Sanitation Systems and Technologies,technologies,extracted,intermediate,0.6,nlp_extraction,0
C13290,Microsoft Azure - Data Lake,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C13291,Basic Elements of Design: Design Principles and Software Overview,basic elements,extracted,intermediate,0.6,nlp_extraction,0
C13291,Basic Elements of Design: Design Principles and Software Overview,design,extracted,intermediate,0.6,nlp_extraction,9
C13291,Basic Elements of Design: Design Principles and Software Overview,design principles,extracted,intermediate,0.6,nlp_extraction,0
C13291,Basic Elements of Design: Design Principles and Software Overview,software overview,extracted,intermediate,0.6,nlp_extraction,0
C13293,Create a value proposition canvas in Miro,a value proposition canvas,extracted,intermediate,0.6,nlp_extraction,0
C13295,Python for Data Science,python,programming,intermediate,0.9,taxonomy_match,0
C13297,Introduction to FPGA Design for Embedded Systems,introduction,extracted,intermediate,0.6,nlp_extraction,0
C13297,Introduction to FPGA Design for Embedded Systems,design,extracted,intermediate,0.6,nlp_extraction,9
C13297,Introduction to FPGA Design for Embedded Systems,embedded systems,extracted,intermediate,0.6,nlp_extraction,13
C13301,Managerial Accounting: Tools for Facilitating and Guiding Business Decisions,accounting,finance,intermediate,0.9,taxonomy_match,0
C13303,"Create PDF Balance Report using HTML, Excel & Power Automate",html,programming,intermediate,0.9,taxonomy_match,0
C13303,"Create PDF Balance Report using HTML, Excel & Power Automate",pdf balance report,extracted,intermediate,0.6,nlp_extraction,0
C13303,"Create PDF Balance Report using HTML, Excel & Power Automate",excel,extracted,intermediate,0.6,nlp_extraction,0
C13303,"Create PDF Balance Report using HTML, Excel & Power Automate",power,extracted,intermediate,0.6,nlp_extraction,0
C13306,Get Started with Python,python,programming,intermediate,0.9,taxonomy_match,0
C13308,Backend Development using ASP.Net,backend development,extracted,intermediate,0.6,nlp_extraction,0
C13308,Backend Development using ASP.Net,asp.net,extracted,intermediate,0.6,nlp_extraction,0
C13309,Introduction to Java Programming: Java Fundamental Concepts,java,programming,intermediate,0.9,taxonomy_match,0
C13310,Real-time data visualization dashboard using Node-red,data visualization,data_science,intermediate,0.9,taxonomy_match,11
C13310,Real-time data visualization dashboard using Node-red,node-red,extracted,intermediate,0.6,nlp_extraction,0
C13312,Build Your First Android App (Project-Centered Course),your first android app,extracted,intermediate,0.6,nlp_extraction,5
C13323,Introduction to Python for Researchers,python,programming,intermediate,0.9,taxonomy_match,0
C13325,Preparing and Aggregating Data for Visualizations using Cloud Dataprep,data,extracted,intermediate,0.6,nlp_extraction,11
C13325,Preparing and Aggregating Data for Visualizations using Cloud Dataprep,visualizations,extracted,intermediate,0.6,nlp_extraction,0
C13325,Preparing and Aggregating Data for Visualizations using Cloud Dataprep,cloud,extracted,intermediate,0.6,nlp_extraction,1
C13327,Mitigating Security Vulnerabilities on Google Cloud,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13328,Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,negotiation,project_management,intermediate,0.9,taxonomy_match,0
C13329,Introduction to Chip Design with Open-Source EDA Tools,introduction,extracted,intermediate,0.6,nlp_extraction,0
C13329,Introduction to Chip Design with Open-Source EDA Tools,chip design,extracted,intermediate,0.6,nlp_extraction,9
C13329,Introduction to Chip Design with Open-Source EDA Tools,open-source eda tools,extracted,intermediate,0.6,nlp_extraction,0
C13330,Introduction to Python,python,programming,intermediate,0.9,taxonomy_match,0
C13334,Lambda Expressions with Java,java,programming,intermediate,0.9,taxonomy_match,0
C13335,Sprint Planning for Faster Agile Team Delivery,agile,software_engineering,intermediate,0.9,taxonomy_match,0
C13338,"Conflict Resolution, Negotiations and Crisis Management",conflict resolution,project_management,intermediate,0.9,taxonomy_match,0
C13346,Advanced Data Visualization with Tableau,data visualization,data_science,intermediate,0.9,taxonomy_match,11
C13348,Understanding ISO Security Standards for Your Organization,iso security standards,extracted,intermediate,0.6,nlp_extraction,0
C13348,Understanding ISO Security Standards for Your Organization,your organization,extracted,intermediate,0.6,nlp_extraction,5
C13350,Advanced Git and GitHub – Optimization and Automation,git,software_engineering,intermediate,0.9,taxonomy_match,0
C13350,Advanced Git and GitHub – Optimization and Automation,optimization,mathematics,advanced,0.9,taxonomy_match,0
C13352,Design for Additive Manufacturing,design,extracted,intermediate,0.6,nlp_extraction,9
C13352,Design for Additive Manufacturing,additive manufacturing,extracted,intermediate,0.6,nlp_extraction,0
C13354,Agile Project: Product Prototype Touchpoint Analysis in Miro,agile,software_engineering,intermediate,0.9,taxonomy_match,0
C13356,Cinematic Video Editing : Master Exciting Youtube Intro's,video editing,multimedia,intermediate,0.9,taxonomy_match,0
C13356,Cinematic Video Editing : Master Exciting Youtube Intro's,cinematic video editing,extracted,intermediate,0.6,nlp_extraction,0
C13356,Cinematic Video Editing : Master Exciting Youtube Intro's,master exciting youtube intro,extracted,intermediate,0.6,nlp_extraction,8
C13357,Use vídeos en sus posts de redes sociales con Canva,vídeos,extracted,intermediate,0.6,nlp_extraction,0
C13357,Use vídeos en sus posts de redes sociales con Canva,sus posts,extracted,intermediate,0.6,nlp_extraction,0
C13368,MaaS: Adoption and Use ,maas,extracted,intermediate,0.6,nlp_extraction,0
C13368,MaaS: Adoption and Use ,adoption,extracted,intermediate,0.6,nlp_extraction,0
C13370,REST Assured Java - Creating a Book Store Application,java,programming,intermediate,0.9,taxonomy_match,0
C13370,REST Assured Java - Creating a Book Store Application,rest,extracted,intermediate,0.6,nlp_extraction,0
C13370,REST Assured Java - Creating a Book Store Application,a book store application,extracted,intermediate,0.6,nlp_extraction,0
C13374,Solar Energy System Design,solar energy system design,extracted,intermediate,0.6,nlp_extraction,0
C13386,Accounting 1,accounting,finance,intermediate,0.9,taxonomy_match,0
C13393,Rust Fundamentals,rust,programming,intermediate,0.9,taxonomy_match,0
C13396,Data Interpretation & Insights: Exam & Recruitment Prep,data interpretation,analytical,intermediate,0.9,taxonomy_match,11
C13398,Calculus through Data & Modelling: Series and Integration,calculus,mathematics,intermediate,0.9,taxonomy_match,0
C13401,Advanced Docker,docker,cloud_computing,intermediate,0.9,taxonomy_match,0
C13403,Creative Problem Solving,problem solving,analytical,intermediate,0.9,taxonomy_match,0
C13404,Linux: File Management for Devops,devops,software_engineering,intermediate,0.9,taxonomy_match,0
C13406,Machine Learning Operations (MLOps) with Vertex AI: Model Evaluation - Deutsch,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13406,Machine Learning Operations (MLOps) with Vertex AI: Model Evaluation - Deutsch,model evaluation,data_science,intermediate,0.9,taxonomy_match,0
C13406,Machine Learning Operations (MLOps) with Vertex AI: Model Evaluation - Deutsch,machine learning operations,extracted,intermediate,0.6,nlp_extraction,4
C13406,Machine Learning Operations (MLOps) with Vertex AI: Model Evaluation - Deutsch,mlops,extracted,intermediate,0.6,nlp_extraction,0
C13407,Engineering Genetic Circuits: Design,engineering genetic circuits,extracted,intermediate,0.6,nlp_extraction,0
C13409,機器學習基石下 (Machine Learning Foundations)---Algorithmic Foundations,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13409,機器學習基石下 (Machine Learning Foundations)---Algorithmic Foundations,機器學習基石下,extracted,intermediate,0.6,nlp_extraction,0
C13409,機器學習基石下 (Machine Learning Foundations)---Algorithmic Foundations,foundations)---algorithmic foundations,extracted,intermediate,0.6,nlp_extraction,0
C13410,Google Cloud Product Fundamentals en Français,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13412,Introduction to Python Programming,python,programming,intermediate,0.9,taxonomy_match,0
C13413,Introduction to Deep Learning,deep learning,data_science,advanced,0.9,taxonomy_match,4
C13415,AWS CloudTrail Getting Started,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C13418,Introduction to SQL for BigQuery and Cloud SQL,sql,programming,intermediate,0.9,taxonomy_match,0
C13420,Product Design for the Circular Economy,product design,extracted,intermediate,0.6,nlp_extraction,0
C13420,Product Design for the Circular Economy,the circular economy,extracted,intermediate,0.6,nlp_extraction,7
C13421,Lean Software Development,software development,software_engineering,intermediate,0.9,taxonomy_match,0
C13422,AWS: Containers and Developer Tools,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C13423,Art and Science of Machine Learning en Français,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13423,Art and Science of Machine Learning en Français,science,extracted,intermediate,0.6,nlp_extraction,0
C13423,Art and Science of Machine Learning en Français,machine,extracted,intermediate,0.6,nlp_extraction,4
C13423,Art and Science of Machine Learning en Français,français,extracted,intermediate,0.6,nlp_extraction,0
C13428,Learning Mindsets & Skills,mindsets,extracted,intermediate,0.6,nlp_extraction,0
C13428,Learning Mindsets & Skills,skills,extracted,intermediate,0.6,nlp_extraction,0
C13432,Data Manipulation and Transactions in SQL Server,sql,programming,intermediate,0.9,taxonomy_match,0
C13435,HTML - Front-End Developer,html,programming,intermediate,0.9,taxonomy_match,0
C13436,Accounting Analysis I: Measurement and Disclosure of Assets,accounting,finance,intermediate,0.9,taxonomy_match,0
C13437,General AI Mastery Toolbox: Master AI and Drive Success,mastery toolbox,extracted,intermediate,0.6,nlp_extraction,0
C13437,General AI Mastery Toolbox: Master AI and Drive Success,master,extracted,intermediate,0.6,nlp_extraction,8
C13437,General AI Mastery Toolbox: Master AI and Drive Success,success,extracted,intermediate,0.6,nlp_extraction,0
C13444,Creating Tasks and Goals for a Project in ClickUp,tasks,extracted,intermediate,0.6,nlp_extraction,0
C13444,Creating Tasks and Goals for a Project in ClickUp,goals,extracted,intermediate,0.6,nlp_extraction,0
C13444,Creating Tasks and Goals for a Project in ClickUp,a project,extracted,intermediate,0.6,nlp_extraction,2
C13450,Generative AI with Vertex AI: Build a customer chatbot,vertex,extracted,intermediate,0.6,nlp_extraction,0
C13450,Generative AI with Vertex AI: Build a customer chatbot,a customer chatbot,extracted,intermediate,0.6,nlp_extraction,0
C13451, Azure Identity and Networking Essentials,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C13453,Reliable Cloud Infrastructure: Design and Process - 繁體中文,reliable cloud infrastructure,extracted,intermediate,0.6,nlp_extraction,1
C13457,Foundations of Public Health Practice: The Public Health Approach,foundations,extracted,intermediate,0.6,nlp_extraction,0
C13457,Foundations of Public Health Practice: The Public Health Approach,public health practice,extracted,intermediate,0.6,nlp_extraction,0
C13457,Foundations of Public Health Practice: The Public Health Approach,the public health approach,extracted,intermediate,0.6,nlp_extraction,0
C13460,Omnibond: Creating an HPC Environment in Google Cloud with CloudyCluster,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13460,Omnibond: Creating an HPC Environment in Google Cloud with CloudyCluster,an hpc environment,extracted,intermediate,0.6,nlp_extraction,3
C13461,Oceanography: a key to better understand our world,a key,extracted,intermediate,0.6,nlp_extraction,0
C13461,Oceanography: a key to better understand our world,our world,extracted,intermediate,0.6,nlp_extraction,0
C13462,Understanding the need for a sustainable business,the need,extracted,intermediate,0.6,nlp_extraction,7
C13462,Understanding the need for a sustainable business,a sustainable business,extracted,intermediate,0.6,nlp_extraction,14
C13466,Data Management for Clinical Research,research,analytical,intermediate,0.9,taxonomy_match,0
C13469,Coaching Practices,coaching practices,extracted,intermediate,0.6,nlp_extraction,12
C13473,Art and Science of Machine Learning em Português Brasileiro,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13473,Art and Science of Machine Learning em Português Brasileiro,science,extracted,intermediate,0.6,nlp_extraction,0
C13473,Art and Science of Machine Learning em Português Brasileiro,machine,extracted,intermediate,0.6,nlp_extraction,4
C13473,Art and Science of Machine Learning em Português Brasileiro,português brasileiro,extracted,intermediate,0.6,nlp_extraction,0
C13485,Les outils du métier : Linux et SQL,sql,programming,intermediate,0.9,taxonomy_match,0
C13486,"API Basics 1: Build a Bot (Fetch, JSON & Async JavaScript)",javascript,programming,intermediate,0.9,taxonomy_match,0
C13486,"API Basics 1: Build a Bot (Fetch, JSON & Async JavaScript)",api basics,extracted,intermediate,0.6,nlp_extraction,0
C13486,"API Basics 1: Build a Bot (Fetch, JSON & Async JavaScript)",a bot,extracted,intermediate,0.6,nlp_extraction,0
C13486,"API Basics 1: Build a Bot (Fetch, JSON & Async JavaScript)",(fetch,extracted,intermediate,0.6,nlp_extraction,0
C13487,Object-Oriented Programming (OOP) and Advanced Python Topics,object-oriented programming,software_engineering,intermediate,0.9,taxonomy_match,0
C13487,Object-Oriented Programming (OOP) and Advanced Python Topics,python,programming,intermediate,0.9,taxonomy_match,0
C13489,Machine Learning Fundamentals for Java Developers,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13489,Machine Learning Fundamentals for Java Developers,java,programming,intermediate,0.9,taxonomy_match,0
C13491,Developing and Managing Sustainable Supply Chains,sustainable supply chains,extracted,intermediate,0.6,nlp_extraction,0
C13496,Understanding Diversity and Inclusion,diversity,extracted,intermediate,0.6,nlp_extraction,0
C13496,Understanding Diversity and Inclusion,inclusion,extracted,intermediate,0.6,nlp_extraction,0
C13501,Server side JavaScript with Node.js,javascript,programming,intermediate,0.9,taxonomy_match,0
C13501,Server side JavaScript with Node.js,node.js,programming,intermediate,0.9,taxonomy_match,0
C13510,Advanced R Programming,r,programming,intermediate,0.9,taxonomy_match,0
C13513,Cloud SQL for MySQL: Qwik Start,sql,programming,intermediate,0.9,taxonomy_match,0
C13517,AI Workflow: Data Analysis and Hypothesis Testing,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C13517,AI Workflow: Data Analysis and Hypothesis Testing,testing,software_engineering,intermediate,0.9,taxonomy_match,0
C13518,Storytelling That Delivers Program and Project Outcomes,storytelling,communication,intermediate,0.9,taxonomy_match,0
C13520,Introduction to Accounting Data Analytics and Visualization,accounting,finance,intermediate,0.9,taxonomy_match,0
C13524,Introduction to Blender and 3D Modeling Techniques,3d modeling,multimedia,intermediate,0.9,taxonomy_match,0
C13526,API Development on Google Cloud's Apigee API Platform,api development,software_engineering,intermediate,0.9,taxonomy_match,0
C13526,API Development on Google Cloud's Apigee API Platform,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13531,Web Development in Flask: Build Your First Website,web development,software_engineering,intermediate,0.9,taxonomy_match,0
C13531,Web Development in Flask: Build Your First Website,flask,programming,intermediate,0.9,taxonomy_match,0
C13531,Web Development in Flask: Build Your First Website,your first website,extracted,intermediate,0.6,nlp_extraction,5
C13532,Try RRI! A guide for Responsible Research and Innovation,research,analytical,intermediate,0.9,taxonomy_match,0
C13537,Trust and Security with Google Cloud - Português Brasileiro,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
